"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d"
3,19,1901,2,640,190046,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1901,2,640,190047,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1901,2,640,190048,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1901,2,640,190049,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,
3,19,1901,2,640,190050,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190051,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190052,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190053,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190054,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190055,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190057,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190058,0,0,0,0,0,0,0,0,0,5,4,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190059,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1937,2,432,190060,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190061,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190062,0,0,0,0,0,0,0,0,0,6,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190063,0,0,0,0,0,0,0,0,0,5,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190064,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190065,0,0,0,0,0,0,0,0,0,3,6,2,1,2,3,2,,,,,,,,,,
3,19,1936,2,1994,190066,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190067,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190068,,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190069,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1936,2,1994,190070,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190071,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190072,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190073,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190074,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190075,0,0,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,
3,19,1902,2,52,190076,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190077,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190078,0,0,0,0,0,0,0,0,0,3,0,,,,,2,,,,,,,,,,
3,19,1902,2,52,190079,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1902,2,52,190080,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190081,0,0,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,
3,19,1914,2,934,190082,0,0,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,
3,19,1914,2,934,190083,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190084,0,0,0,0,0,0,0,0,0,,,,,,,1,7,,,,,,1,2,3,
3,19,1914,2,934,190085,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190086,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190087,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190088,0,0,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,
3,19,1914,2,934,190089,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1914,2,934,190090,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190091,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190092,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190093,0,0,0,0,0,0,0,0,0,7,5,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190094,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190095,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190096,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190097,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190098,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190099,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1941,2,518,190100,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190101,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190102,0,0,0,0,0,0,0,0,0,4,5,1,,,,1,10,,,,,,6,,,
3,19,1925,1,2858,190103,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190104,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190105,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190106,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190107,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,,,1,,,,5,,,
3,19,1925,1,2858,190108,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190109,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1925,1,2858,190110,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190111,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190112,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190113,0,0,0,0,0,0,0,0,0,4,5,1,,,,1,10,,,1,,,6,,,
3,19,1912,1,1510,190114,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190115,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,10,1,,,,,6,,,
3,19,1912,1,1510,190116,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190117,0,0,0,0,0,0,0,0,0,4,6,1,,,,1,9,,,1,,,6,,,
3,19,1912,1,1510,190118,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190119,0,0,0,0,0,0,0,0,0,4,4,1,,,,2,,,,,,,,,,
3,19,1912,1,1510,190120,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190121,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190122,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190123,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190124,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190125,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190126,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190127,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190128,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190129,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1905,2,1290,190130,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190131,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190132,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190133,0,0,0,0,0,0,0,0,0,5,3,1,,,,1,7,8,,,,,3,4,5,
3,19,1910,2,808,190134,0,0,2,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190135,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190136,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190137,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190138,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190139,,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1910,2,808,190140,0,0,0,0,0,0,0,0,0,4,3,1,,,,1,7,,,8,,,4,3,,
3,19,1908,2,284,190141,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190142,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190143,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190144,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190145,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190146,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190147,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190148,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190149,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1908,2,284,190150,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190151,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190152,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190153,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190154,0,0,0,0,0,0,0,0,0,4,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190155,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190156,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190157,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190158,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190159,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1934,2,386,190160,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190161,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190162,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190163,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190164,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190165,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190166,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190167,0,0,0,0,0,0,0,2,0,3,3,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190168,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190169,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1919,2,366,190170,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190171,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190172,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190173,2,1,2,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190174,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190175,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190176,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190177,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190178,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190179,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1928,2,526,190180,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190181,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190182,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190183,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190184,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190185,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190186,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190187,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190188,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190189,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1932,2,562,190190,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190191,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190192,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190193,3,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190194,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190195,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190196,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190197,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190198,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190199,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,19,1923,2,284,190200,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200001,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200002,0,,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200003,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200004,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200005,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200006,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200007,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200008,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200009,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2021,1,3300,200010,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200011,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200012,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200013,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200014,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200015,0,0,0,0,0,0,0,0,0,,,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200016,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200017,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200018,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200019,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2018,2,1134,200020,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200021,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200022,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200023,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200024,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200025,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200026,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200028,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200029,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2005,2,970,200030,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200031,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200032,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200033,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200034,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200035,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200036,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200037,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200038,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200039,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2003,2,784,200040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200041,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200042,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200044,0,0,0,0,0,0,0,0,0,0,6,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200045,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200046,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200047,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200048,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2030,2,1050,200049,0,0,0,0,0,0,0,3,3,1,,2,,,,2,,,,,,,,,,
3,20,2030,2,1050,200050,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200051,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200052,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200053,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200054,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200055,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200057,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200058,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200059,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2032,1,1390,200060,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200061,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200062,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200063,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200064,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200065,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200066,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200067,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200068,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200069,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2032,2,1772,200070,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200071,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200072,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200073,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200074,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200075,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200076,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200077,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200078,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200079,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2015,2,1746,200080,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200081,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200083,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200084,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200085,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200086,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200087,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200088,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200089,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
3,20,2022,2,1130,200090,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200091,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200092,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200093,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200094,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200095,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200096,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200097,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200098,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200099,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2001,2,1354,200100,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2025,2,760,200101,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2025,2,760,200102,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
3,20,2025,2,760,200103,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
